,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,4_18,4_19,4_20,4_21,4_22,4_23,4_24,4_25,4_26,4_27,4_28,4_29,4_30,4_31,4_32,4_33,4_34,4_35,4_36,4_37,4_38,4_39,4_40,4_41,4_42,4_43,4_44,4_45,4_46,4_47,4_48,4_49,4_50,4_51,4_52,4_53,4_54,4_55,4_56,4_57,4_58,4_59,4_60,4_61,4_62,4_63,4_64,4_65,4_66,4_67,4_68,4_69,4_70,4_71,4_72,4_73,4_74,4_75,4_76,4_77,4_78,4_79,4_80,4_81,4_82,4_83,4_84,4_85,4_86,4_87,4_88,4_89,4_90,4_91,4_92,4_93,4_94,4_95,4_96,4_97,4_98,4_99
59_60,0.0,3.3992267109381906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.565583617536475,0.0,0.0,0.0,0.0,0.0,0.0,3.8644505990287534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.708112004508464,0.0,0.0,0.0,1.6978794833280295,30.281721431078473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.929113754907933,1.6464859025755534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5401173545194002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2926509472600192,1.7434414743605045,0.0,0.0,0.0,0.0,3.439061175906901,0.0,2.423731639676689,0.0,2.8676410523519142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.565583617536475,0.0,0.0,2.760091740404951,0.0,0.0,0.0,0.0,0.0,0.0,4.151481421950844,0.0,0.0
40_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2431241673996271,0.0,0.0,0.0,0.0,0.0,0.18961291657686025,0.341017746626753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357238416143585,0.0,0.0,0.0,0.8319986136876396,0.0,0.0,0.0,0.7300914274632004,0.0,0.0,0.0,0.0,0.0,0.0,5.751336381784877,0.0,0.9059028260547647,0.0,0.0,0.0,0.0,0.0,0.0,0.741167245487961,0.0,0.0,1.143124167399627,0.0,0.0,0.0,0.9059028260547647,0.0,0.0,-0.6,0.0,-0.3395819384998503,0.0,0.0,0.0,0.0,0.0,0.0,0.2562798867150896,0.0,0.0,0.1218197231161477,0.0,0.0
46_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.2107158255268009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228586543688105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.501499591820003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798124005999371,0.0,0.0,0.0,0.0,0.0,0.1368148732176429,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607158255268009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51_44,0.0,0.0,0.0,0.0,2.1648917118449065,0.0,-0.1321336581624845,0.0,0.0,0.0205853710993706,0.3858974196937227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2013373251625887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.45334975078125,0.0,0.0,0.0,0.0204309808161254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1664691207547106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.4150610966157289,0.0,0.0,-0.5765250497450787,0.0,0.0,-0.3387853125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238310758953321,-0.438942348290902,0.0212146875,-0.3349389033842711,0.0,0.0,-0.24208736587916765,0.0,0.8119421657387115,0.0,0.0,0.0,0.0,0.0,0.1578102353058393,0.0,0.0,0.0,0.0,0.0,0.0,0.3873918391792787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42_28,0.0421159280598193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9277808618569098,0.8792963321654449,0.7105599620579298,0.0,0.0,-0.57894442265625,0.0,0.0,0.0,1.6766098116318369,0.0,0.3218751474999196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933353628748969,0.0,0.0,0.0,0.0,0.02105557734375,0.0,0.0421159280598193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8144449528010684,0.0,0.0,-0.4511249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5231889359709763,1.243954857242321,0.0,1.68927940718573,0.6894817803617066,0.0,0.0,0.0,0.9768004520564876,0.0,0.0,11.589859464977287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6946919701377396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_53,-0.4511249999999999,3.973825981385549,0.0,4.622215179891032,6.924203495325052,1.507326093845042,0.4122331602306499,0.0,2.985818286781444,0.0,0.0,0.0,0.0,0.0,0.0,3.2968050251592382,0.0,5.238433554262147,0.0,0.0,7.763568590282924,29.458102476202978,0.0,0.0,3.1392717967896058,0.0,0.0,0.0,0.9343371095534772,3.970177103939415,7.3175681424186045,4.133475366424611,0.0,0.0,4.196182062115347,0.0,0.0,4.323174108334773,0.0,5.072998133446967,3.2968050251592382,3.446805025159238,3.4282397338190456,4.128908195081078,0.6945088161044821,0.0,0.0,0.0,0.0,0.0,1.5749694379924988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.842336280177941,0.0,0.0,5.037710373829246,3.7937070392882553,0.0,0.0,0.0,4.191773531435856,0.0,4.479602455442147,0.0,3.572998133446966,0.0,0.0,1.026154569656497,7.237054064099052,4.161367847148468,3.8238259813855495,0.5499500254657489,0.0,7.73089135657882,0.0,0.0,0.0,0.0,1.8299147711682544,4.826728652342835,0.0,0.0,0.0,0.0,0.0,0.9413975914896496,0.0,6.369139972522666,0.0,0.0,0.0,0.0,0.0,0.0
35_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.932460060695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7192593259570953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883478634906396,0.4932690528658595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57_70,1.555445798851408,16.13074800165987,0.0,0.0,0.0,0.0,1.7479638728018878,0.0,2.5894735253416146,0.0,0.0,0.0,0.9088167958846566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5849079941796365,0.0,1.7846708716778579,0.0,2.545235664891155,0.0,0.0,1.5671997973313934,1.008010261336859,0.0,0.0,0.1444573717828455,0.0,1.695748840921152,0.0,0.0,0.0,0.0,0.0,0.0,0.144726914096224,0.0,0.0,1.695748840921152,0.0,1.229036878526063,0.0,2.2199569402017456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8233412785317995,0.0,0.0,0.0,0.0,0.0,0.0,0.5988824299042749,0.0,0.0,0.0,0.0,1.5671997973313934,0.0,0.0,0.0,2.350266295629057,0.0,0.0,0.0,0.0,1.776620525620008,0.0,0.0,0.0,0.0,0.0,0.0,1.5671997973313934,0.0,0.0,2.2033072631502324,0.0,0.0,1.7348541437558735,0.0,0.0,0.0,0.0,0.0,0.9366002792164232,0.0
53_50,0.0,0.0,0.0,0.0,0.8147493959213487,0.0,0.0,0.1580694252174156,0.0,0.0,0.0,1.182160499821696,0.0,0.0,0.0,0.0,0.0,3.158907855708137,0.0,0.0,2.4047731288841145,0.0,0.0,1.7519566677318466,0.0,1.5780174277784282,0.0,0.0,0.0,0.0,0.0,1.6643508871650603,1.5424338222420702,0.0,0.0,0.0,0.0,0.7034044564535412,0.0,1.5545587384192248,0.0,2.2251513014393987,0.0,0.0,0.0,2.7165399214964823,0.0,0.0,0.0,0.2351249999999999,0.0,0.0,0.0,0.0,1.6547731288841148,0.2368751779146989,0.0,0.0,0.0,0.0,1.6132241898076578,0.0,0.0,0.0,0.0,1.2471003874148956,0.0,0.0,0.4613051942101462,1.4366140991867928,0.0,0.0,0.2225377891639632,1.5308655685752544,0.0,0.0,0.0,0.0,0.0,0.0,2.241966046790326,0.9842601910626012,0.0,0.1025246826158963,0.0,0.0,0.0,0.0,1.4601352614051304,0.0,0.0,0.0,0.0,13.59910172466448,0.0,0.0,0.0,0.0,0.0,0.0
53_45,2.652927906822325,0.0,0.0,0.0,0.0,0.0,3.259580919137673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3595809191376724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3149124041962306,0.0,0.0,0.0,0.0,0.811784475015661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67917805080492,0.0,0.1676915388065588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9279033707671456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7929678771369626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3149124041962306,0.0,0.0,0.0,0.0,0.0
49_49,2.1987444479113623,0.0,1.2420537350203844,3.6655057683990058,0.9604495536849802,0.0,0.0,3.001796816227575,0.0683557035608788,1.0070199731908105,2.8372071680080246,0.0,1.442262014120152,1.262537324686058,3.1689830754834745,0.8191039805038143,0.0,0.0,0.0,0.0,0.0,16.052672576354855,-0.5787853125,0.0,2.6575106940295443,1.6349308719132774,2.2460325407144346,2.9009774799859067,0.0688722454013893,6.049480088500755,3.388545297388437,1.8693512385691249,1.0646234227423002,1.2387900797090488,1.4808157234827217,1.215897045869902,1.1030800648715635,2.6467498852178752,0.9390900934668316,1.1874944543440054,0.0,0.0,2.7085538116859764,0.0,0.3184271651676457,0.0,1.746132831677487,1.955133038716237,1.317078602297177,0.2044886673275667,0.8340166869209031,0.0,0.6250851847555691,0.7138969225857534,0.9176518317139548,1.5630794515998605,1.2184271651676457,2.27795399750985,0.0,0.0,0.55229419797275,0.0,1.4532651093906834,3.602170847299714,1.0307066694806768,0.0,1.0887237874249396,1.798234075271799,0.0,7.230354820973016,2.107307013121546,-0.3430356473785735,2.9534010437852105,0.3604495536849801,2.1717296003130446,0.0,-0.4746140369179688,0.0,1.2037999153062378,0.0,2.64386859456342,2.2226826863338895,2.8937440208731284,2.859122411550903,-0.4887853125,0.0,0.6058524888484635,3.005431961026819,1.6001313679479394,1.9366596824238012,0.0,1.1390840218686678,2.500466948833614,1.781994061459169,0.6731585057363257,0.0,0.0,2.1989734350828645,-0.1525299180152309,0.0
49_52,3.1279608116658375,3.954461641207636,0.0,2.2904066494106603,6.642963178694332,1.8002929364103435,0.0,0.0,0.0,3.793065283140109,6.034889755027199,0.8266833565104065,4.140934891845405,1.7835509348337593,3.1648993656334006,5.606388952069005,1.016307657016308,3.066224126874817,1.4884252338647923,0.0,1.7500040897923075,2.99161237687085,0.0,0.9716834113368108,4.625335982211007,5.844010752121443,4.759473815263615,5.930111388207748,3.4522382003708607,6.792097104989376,2.978409804789175,3.760047014648444,1.2217856236588822,0.0,3.115556529099561,2.668679942760812,2.8315839249092853,2.9142918412077785,0.0,1.415244882069721,0.102154904080627,1.0582984707225638,4.54751412581061,3.331840168577576,0.0,3.3420608346909995,5.287429018942547,1.0653972477628086,6.552761216711476,4.386437076439529,5.795263955502287,1.2142750847703956,1.51341577462755,1.410388888064637,1.856461688176467,1.3240824026313585,2.935024653516128,2.8836833784368068,2.4678858909483434,3.745070176230146,4.157503591577275,1.3988715674197263,1.6085362857879186,0.1358226751825867,1.592530571292525,2.8497369988929875,0.0,1.849103706312266,0.0,3.099143233811481,1.9254639175326218,1.5132202797724783,2.0364912710820686,0.0,1.084086001101512,3.076008277530431,2.030142051505076,1.918137708443236,3.5759596476434243,4.056827968565681,0.0,0.0,0.0,1.6628836688807562,2.1961347722259537,5.383484824069945,1.421482395956176,0.0,0.0,2.2274293593441814,2.2072254108629097,4.253429522187652,8.620585959783082,5.778854297465703,1.948076066246685,11.842147053821298,2.09672768704998,0.0,4.489887319172713,3.176774510419631
51_58,5.170959234366962,7.672554211164479,0.0,1.049068329763044,5.809658989847532,0.0,4.076133378549964,4.302663640473611,2.0622632330768376,0.0,0.0,4.375761378803561,0.0,4.483698454260946,0.0,0.0,8.931345506813344,0.0,0.0,0.0,6.2123282014986465,0.0,1.5243005736867112,3.5209592343669622,0.0,4.560501255508783,0.0,0.0,0.0,3.5256606340116923,0.0,7.570523769285091,0.0,7.650525658961879,2.4138074494809487,0.0,0.0,0.0,4.16059186943984,0.0,1.0569957982499183,8.924891817661635,6.089424071173827,0.0,0.0,4.428016000625306,0.0,2.899002485107345,0.0,0.0,0.0,0.0,3.4066798932980946,2.046796258828761,0.0,0.0,4.152663640473611,0.0,2.643144248527291,3.5256606340116923,0.0,4.826133378549964,0.0,0.5558949270624255,0.0,0.0,0.0,7.193030415592798,0.0,0.0,0.0,0.0,2.5292165967820863,0.0,7.277404675166675,4.286824131087868,0.0,0.0,0.0,2.643144248527291,2.1286087225579493,2.130658575607964,0.0,4.523570185485084,0.0,0.0,6.052589226493447,1.9811755192433167,2.8992181792566045,0.0,0.0,0.0,1.049068329763044,0.0,3.9604905675057216,29.13991142604098,0.0,0.0,0.0,4.444976751242837
43_44,0.0,6.192230767281314,7.723494804695415,3.285837676654824,0.0,4.481270812712215,3.353752281360975,0.0,2.457447398016762,3.478510102695519,0.0,0.0,3.571177665888093,3.3932528842017304,0.0,0.0,0.0938556007728701,0.0,3.833677493997016,2.163558570358096,4.212540273329266,0.0,0.4763269286809145,1.2296898346794176,3.212459427825256,0.0,2.282154676877648,0.0,0.0,3.212459427825256,0.0,3.4568491392507674,0.0,0.0,3.849195981721662,0.0,5.371595674007727,0.0,4.872826580761396,0.0,0.0,2.05665211819506,4.875812659302554,0.0,0.3597092862557539,0.0,0.0,4.848599866529631,1.5761926084164395,1.5643711638533162,4.2364814188072,3.72817645768111,0.0,0.0,0.0,18.126343548942458,2.1756299952126934,0.0,3.3298993905228778,2.163558570358096,0.0,5.605608890272937,0.0,3.624803640854832,2.6379672552982454,2.934309817629235,4.019362786994833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934309817629235,0.0,1.2764209272045224,3.5367964642511356,3.714734673075707,0.0,5.448714159881714,0.0,3.496134906903128,1.2104402332363198,0.0,0.0,0.0,0.0,6.462658738314065,8.122971172369922,4.163282929459493,4.2047078081661455,3.66046389303364,0.2145712010734794,0.0,0.0,0.0,4.803114605588811,0.0,0.0
42_35,0.0,0.0,0.0,0.0,0.0,0.0,0.2729733168189204,3.0436946773624705,2.899703174464928,3.3034764770462597,2.5089804378400644,0.0,5.184366438401858,0.0,2.8017975721286974,0.0,0.0,0.0,0.1469188351618706,2.8591235676006153,2.634969749622183,0.0,8.676756711638557,0.0,0.0,0.6558816376896858,4.23537273854812,0.0,0.0,0.0,0.0,1.5558816376896856,0.0,2.5576811764237943,3.010932135009344,0.0,0.0,0.0,1.815289187446992,0.0,0.0,0.0,5.25319367200618,0.0,3.3859718554631986,0.0,0.0,2.499707779301033,0.7387496091080562,1.2562310816599198,4.541918868960046,6.798670079156687,4.8076811764237934,0.0,22.05269148854834,7.270721967009579,0.0,0.0,3.5803002007699463,0.0,0.0,0.0,2.925484650167198,7.521851311853018,3.362916949565895,3.134267200324559,0.0,2.499707779301033,2.585682603216093,0.0,0.0,0.0,2.887451464636755,0.0,3.33863682076323,0.0,0.0,0.0,0.0,0.0,2.4079158963928133,0.0,0.0212146875,0.0,0.0,4.403149496214258,5.862492822767903,-0.3270266831810796,0.0,0.0,2.763865814371013,0.0,0.0,0.7545839870397458,0.0,3.529817316472033,6.430826939583526,0.0,3.44265424001997,14.643704718756297
49_50,1.9440347369266908,1.6232305026229776,4.3136275690985215,3.639835978668512,3.6252754711686346,3.3571857329496853,4.015596983068947,0.0,2.1478037148801707,5.3751751811474175,4.024995335165172,5.535748919269737,5.959879167674652,0.0,4.234928168208459,2.1416420544038317,6.638507464336557,3.5832608520956137,1.928509907613433,3.321063567916676,8.036498879654815,5.976346226036458,6.9719229449333,0.0,1.840979767682976,3.158292629341293,2.578580060677341,4.961504819593114,2.252253635860419,0.0,4.22029292802099,2.191269930373657,5.870730956030361,5.866306152160881,3.200270512639025,8.118911277426264,6.710408816021838,4.1543036079026265,3.9731756379348946,1.3833982692746354,4.277433807230987,4.447394991671303,5.546776382346007,2.538654190724644,2.157825747510158,2.385652647438101,2.15254161170939,7.757333006523883,3.9476711532381863,0.0,2.1461208713047055,2.1741317355266077,5.777950340028932,2.776708272236617,0.0,-0.6,1.9819441931547583,2.694397613600072,3.59103422409804,3.03244750369746,1.7955775134782568,7.511079359012472,13.674169624247341,0.0,4.019988019163211,5.660128205664293,0.0,5.602024910093087,9.239785550040349,2.783797575175432,2.029099672628189,0.0,9.005795635971673,0.0,2.5304050223430954,2.37807102413657,3.3511325396323643,6.227682276138496,3.911176998340273,6.127942583724754,7.789143256841001,0.0,4.247022422234311,3.680765362383728,5.573010644386059,3.8621629357325036,4.8318054075513714,3.2323719691643134,4.778153012303539,4.518411197820063,2.031729950932393,2.4624483149561986,2.107141842899712,0.0,0.0181124609842428,4.450869534348045,6.249588029649934,0.0,0.3307885598082712,1.286222878738513
59_69,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,-0.6,-0.6,0.0,-0.4511249999999999,0.0,0.0,0.0,0.0,0.0,-0.6,-0.45334975078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4544496276503905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.580323774408231
48_55,0.0,2.086902990481375,-0.4962953597009033,0.0,1.8370089262821798,1.7351637161322984,2.274925719791507,0.0,0.0,0.0,3.842798422066186,0.0,0.0,0.0,0.0,0.0,1.3070298850184665,0.0,0.0,0.5857064783999606,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.1253441244128732,0.0,0.0,-0.4640634884487112,0.0456029968920291,0.0,-0.4801916537406573,1.819562259097146,2.612456478288315,2.315007218334808,0.0,1.6535704008273302,2.161274361636169,0.0,2.4611347618438524,1.3127848905003767,0.0,1.683288378974608,0.0,0.0,0.0065475335588051,1.6529808355915687,2.2895149110976245,2.0154530296864093,0.0,0.0,4.303414427641604,-0.275124105023182,0.1198083462593426,0.0,2.336242362656734,0.5945919112740624,0.0,-0.0209590749947521,0.0,0.0,0.1198083462593426,2.5339102090386336,0.7349944973556685,0.0,0.0,2.3839102090386337,0.0,0.0,0.0,1.7555020402915582,0.0,0.0,13.670765718761118,0.0,0.0,0.0,3.583540397980454,1.693406985577181,0.0,0.2309930422115989,0.0,3.1172724294282244,1.680706433185352,2.122927295372524,0.0,0.0,0.0,1.6770907499587653,0.0,2.315687433859351,0.0,2.4223435492643923,0.9614785120439898,4.591586525373381,2.1669062154145564
50_53,-0.6,7.695355325015985,1.2309256553095431,0.0,3.9679980464769775,9.629848955871532,3.586599632652633,0.0,0.0,0.0,0.0,4.979331068502274,0.0,3.5698519882226103,2.770908357717642,3.752307205051327,6.781982430783653,2.606677934942224,0.0,1.8438406944143604,0.0,4.9036516111858806,0.0,5.563963586361924,4.312664276081887,0.0,7.651809092077348,2.5946959479289986,3.087212578474795,4.270946157946652,2.457730858361944,6.980013783540658,2.635590911432784,4.953051083387787,4.43358843628255,3.0381062206887512,2.9431967235273038,1.1147342269591185,4.30578539508684,7.091770241071195,3.0569854436899977,0.0,2.1613342094656023,5.222205963164679,4.101555905158137,0.0,2.474392740101352,0.0,1.888237531755508,9.729638784861734,-0.6,15.833110326735149,4.0863038492578605,2.897549821932752,2.1437602249825822,0.0,2.937074555749848,0.0,4.186808936810553,5.756228076924939,5.303608199289302,-0.6,4.172361415220995,0.0,5.076970346092189,1.9466069778269903,1.3794938327752166,1.2792734447736072,5.008526327406579,0.0,0.930267475838531,0.0,2.457414815479715,0.0,2.5937170145817383,8.950895961234343,0.0,0.0,5.830265479418781,2.2836186515019095,0.0,1.3685978303333572,2.218903168255372,7.5854296070451825,0.0,3.744947083353333,3.3975819155028737,8.16328116416048,2.55464290629837,7.365227502530989,2.368331871463925,8.667668189236874,5.2186573451242255,0.0,0.0,2.7395386723980915,4.220341658234876,2.491750420905708,4.712906853732867,2.352843847785799
52_47,0.0,0.0,0.1814567413509974,0.0,0.0,0.0,0.0,0.0,0.0,0.5702027078206146,0.0,-0.4185432586490025,0.0,0.0,0.0,0.3097574658416345,0.0,0.0,0.6045337847158198,0.0,0.0,0.0,-0.1722509945145613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6711429553593129,0.0,0.0,0.0,0.4668376139850041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219691280473281,0.0,0.0,0.0,0.6576400997792163,0.0,0.0,0.0,0.0,0.0,0.0,0.3142433613114289,0.0,0.0,0.0,0.8416604999270353,0.0,0.0,0.8600841685709433,0.0,0.6799198676326613,0.0,0.0,0.4564549464944772,0.0,0.2322462736923858,0.0,0.0,0.0,0.0,0.6658637796555262,0.0,0.4034513616432351,0.5671598392037754,0.0,0.1114736029675579,0.0,0.0,0.0,0.4171598392037754,0.0,0.4290586500552488,0.5669277390872924,0.7819157201992538,0.0,0.0,0.0,6.580502322236577,0.0,0.0,0.0,0.0,0.0
41_31,0.0,0.0,0.0,1.6225061061984285,0.0,0.0,0.0,1.8231574846294556,13.57021522440235,0.5112906691947302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4975447168544685,0.0,0.0,0.0,0.0,0.1601993528070802,1.8074432011219208,0.0,0.0,1.8049302662356663,2.568569537768933,1.6650565965699902,0.0,0.0,1.860108878904401,0.2624837060660051,1.4698060471906955,1.4587825018367655,0.0,0.0,0.0,3.3903611045335245,0.0,0.0,0.0,0.0,0.2872478576610271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6637805096186686,1.980510569518774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4630278662865609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8196432892388987,1.9196432892388986,0.0,3.048348907896325,0.0,-0.3758767721556016,0.0,0.2877664519399216,0.3640208253851186,3.1225061061984283,0.2537475044348214,0.0,1.860108878904401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3074432011219206,0.0,0.0,0.0,0.0,0.0,0.0
53_49,0.0,2.023618791222124,0.0,0.29303207209885745,0.0,0.0,0.0,6.942901898063985,0.9379441406398838,0.7400413014552774,0.2378170693158848,0.0,0.7895504442936413,0.0839406847632128,0.7256578299995602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6678013753574832,0.0,0.0,0.0,0.0453850778689902,0.9159481957120338,0.0,0.0,0.0,0.0,0.1853496001134278,0.0,0.0,0.0,0.6122471798620029,-0.13974567928422,0.0,0.3773701062388037,1.407965331529553,0.3675969388101387,0.0,0.0,0.0671291674245096,0.0,0.0,2.596585265393994,0.0324587593617992,0.4915616929264946,0.0,0.0,0.0,0.6122471798620029,0.0,0.3067524702435027,0.3869060282907456,0.500374424606508,0.19500060987161785,0.0,0.7890381052975807,1.7050038159614391,0.0,1.2560497202592853,0.0,0.0,0.6503744246065081,0.0,0.0,1.5029229920255966,0.0,0.7773606300136235,0.2749585113676785,0.0,0.0,0.0,0.0,0.0,0.0,0.1839594781125771,0.0,0.0,0.7895504442936413,0.0,0.026141646507065,0.0,0.0,0.0,0.5657515118912503,0.0,0.0,0.0,0.0,0.4810722950621581,0.0,0.0,0.0,0.8359827593645637,0.3963011914760263,0.0
54_62,4.522749127943927,2.678666141304356,0.0,3.6579769687048223,0.0,0.0,1.5603771584916155,0.0,2.1221353598424564,0.0,5.146747683453577,0.0,3.5942366410117086,0.0,25.002011214281396,1.4447512743943784,0.0,1.612950814382092,3.3714412594257888,0.0,0.0,0.0,0.0,4.555309448204057,3.1692834101608454,1.3501055580134866,0.0,3.130377706568768,0.0,0.0,3.4301293995880573,0.0,0.0,0.0,0.0,3.130055677165057,0.0,1.615627226675276,0.0328072614108568,0.0,2.318926891466804,0.0,0.0,0.0,0.0,0.0,1.466668806369564,0.0,0.0,3.4044034290911473,0.0,0.0,1.621876946234872,1.972135359842456,1.6817917354735932,0.0,3.40577291197314,0.0,0.0,0.0,0.0,0.0,5.0177937059749835,4.444008087522429,0.0,0.0,3.275424176613464,0.0,1.899281321195224,3.569132844115995,0.0,1.2023161026168725,1.7486896771614764,0.0,0.0,0.0,0.906983499727264,6.0934726686448455,3.275424176613464,0.0,4.9281504465328325,2.6201033556279407,0.9938795676048288,0.0,3.5405834693836886,0.0,-0.6,0.0,3.0987837193120984,1.7075846941565302,0.0,0.0,0.0,0.0,0.0,0.0,1.694777808950356,1.196657089267397,5.36790044462176,0.0
